"iso3","year","publicOrderSafetySpendingLcu","publicOrderSafetySpendingPctGdp","publicOrderSafetySpendingPerCapitaPpp","drugTraffickingArrestsCount","drugPossessionArrestsCount","totalArrestsCount","drugTraffickingArrestShare","drugLawArrestShare","estimatedDrugTraffickingEnforcementSpendingPerCapitaPpp","estimatedDrugLawEnforcementSpendingPerCapitaPpp","oecdAccidentalPoisoningDeathsPer100k","wbUnintentionalPoisoningDeathsPer100k","spendingCurrency"
"SWE","2008","43510000000","1.282772","537.567437","","","119244","","","","","3.8","0.24","SEK"
"SWE","2009","44567000000","1.34071","537.544529","","","124852","","","","","4.2","0.27","SEK"
"SWE","2010","47306000000","1.331995","558.791392","","","126451","","","","","4.3","0.26","SEK"
"SWE","2011","48491000000","1.308864","580.252226","","","122057","","","","","4.3","0.17","SEK"
"SWE","2012","50346000000","1.351754","611.087124","","","117361","","","","","4.3","0.17","SEK"
"SWE","2013","51027000000","1.34106","618.204817","","","176062","","","","","4.6","0.14","SEK"
"SWE","2014","52510000000","1.324784","620.547245","","","174261","","","","","5.3","0.12","SEK"
"SWE","2015","53366000000","1.261328","615.175996","","","174986","","","","","6.1","0.18","SEK"
"SWE","2016","56114000000","1.277408","642.405627","5632","54524","170971","0.032941259044","0.351849144007","21.161650170286","226.029869965152","5.6","0.16","SEK"
"SWE","2017","58819000000","1.285629","661.766299","6102","59879","176993","0.034475939726","0.372788754358","22.815015037307","246.699034279994","6.1","0.23","SEK"
"SWE","2018","62460000000","1.307286","694.462268","6375","64508","180770","0.03526580738","0.392117054821","24.490772575649","272.310499212502","5.3","0.13","SEK"
"SWE","2019","65346000000","1.301355","742.376716","6169","47374","189190","0.032607431682","0.283011787092","24.206998049601","210.101361090903","4.9","0.19","SEK"
"SWE","2020","69481000000","1.386056","796.833675","6781","51707","199930","0.033916870905","0.292542389836","27.026104887586","233.107627586655","5.1","0.1","SEK"
"SWE","2021","73069000000","1.348694","846.058635","6580","50632","192092","0.034254419757","0.297836453366","28.981247622493","251.98710318816","4.2","0.15","SEK"
"SWE","2022","79835000000","1.372581","920.667905","6472","50169","189678","0.034120983983","0.298616602874","31.414094840519","274.92672216654","4.4","","SEK"
"SWE","2023","90103000000","1.466714","1015.352417","6766","50614","","","","","","4.1","","SEK"
"USA","1995","147468338000","1.930277","553.813451","","","","","","","","3.4","","USD"
"USA","1996","157028124000","1.945073","582.893917","","","","","","","","3.5","","USD"
"USA","1997","166518827000","1.941332","610.726221","","","","","","","","3.7","","USD"
"USA","1998","178490373000","1.96948","647.046442","","","","","","","","3.9","","USD"
"USA","1999","193328239000","2.007317","692.833246","","","","","","","","4.4","","USD"
"USA","2000","208038842000","2.02946","737.302047","","","","","","","","4.5","0.35","USD"
"USA","2001","224111241000","2.117867","786.440841","","","","","","","","4.8","0.36","USD"
"USA","2002","237592539000","2.173942","826.04875","","","","","","","","6","0.38","USD"
"USA","2003","244496720000","2.134142","842.779056","","","13646642","","","","","6.6","0.37","USD"
"USA","2004","258055997000","2.112236","881.323043","","","13941625","","","","","7","0.36","USD"
"USA","2005","271234669000","2.080148","917.832109","","","14097950","","","","","7.9","0.38","USD"
"USA","2006","287810168000","2.083228","964.575946","","","14382852","","","","","9.3","0.37","USD"
"USA","2007","308144940000","2.128922","1022.95166","","","14211541","","","","","9.9","0.4","USD"
"USA","2008","329027758000","2.227698","1081.994008","","","14007265","","","","","10.2","0.43","USD"
"USA","2009","335320511000","2.316059","1093.06284","","","13689216","","","","","10.3","0.43","USD"
"USA","2010","340218020000","2.26074","1099.683619","","","13122113","","","","","10.6","0.4","USD"
"USA","2011","340615827000","2.183473","1092.279696","","","12408899","","","","","11.6","0.44","USD"
"USA","2012","339539731000","2.088965","1080.170063","","","12196959","","","","","11.5","0.4","USD"
"USA","2013","344103866000","2.042985","1088.857609","","","11302102","","","","","12.2","0.4","USD"
"USA","2014","355338715000","2.024644","1116.659637","","","11205833","","","","","13.1","0.42","USD"
"USA","2015","367384062000","2.017926","1147.180344","","","10797088","","","","","14.7","0.42","USD"
"USA","2016","377342978000","2.018405","1170.202933","240600","1332000","10662252","0.022565589333","0.147492293373","26.406318822684","172.595914299887","17.9","0.48","USD"
"USA","2017","387046336000","1.987163","1193.24578","238400","1394500","10554985","0.022586484017","0.15470415164","26.951226738077","184.600076093145","19.8","0.47","USD"
"USA","2018","409599825000","1.994831","1254.263379","225000","1429300","10310960","0.021821440487","0.160440928876","27.369833679405","201.235181581511","19","0.49","USD"
"USA","2019","429915824000","2.01074","1311.564568","207329","1351533","10085207","0.020557733718","0.154569162537","26.96279514331","202.727436888664","19.9","0.52","USD"
"USA","2020","446793193000","2.121477","1366.263441","153696","1001914","7632473","0.020137116764","0.151407021027","27.512606441967","206.861877540086","26.3","0.5","USD"
"USA","2021","461744663000","1.980455","1412.210955","","","","","","","","30.6","0.53","USD"
"USA","2022","486324180000","1.899344","1478.846603","121638","1069614","","","","","","30.8","","USD"
"USA","2023","513935040000","1.883086","1549.866763","","","","","","","","","","USD"
